timeObserved,stationId,stationName,mean_wind_speed
2020-01-26 14:00:00+00:00,06031,Tylstrup,6.3
2020-01-26 15:00:00+00:00,06031,Tylstrup,6.0
2020-01-26 16:00:00+00:00,06031,Tylstrup,6.1
2020-01-26 17:00:00+00:00,06031,Tylstrup,6.3
2020-01-26 18:00:00+00:00,06031,Tylstrup,5.6
2020-01-26 19:00:00+00:00,06031,Tylstrup,5.3
2020-01-26 20:00:00+00:00,06031,Tylstrup,5.4
2020-01-26 21:00:00+00:00,06031,Tylstrup,5.5
2020-01-26 22:00:00+00:00,06031,Tylstrup,5.0
2020-01-26 23:00:00+00:00,06031,Tylstrup,5.0
2020-01-27 00:00:00.001000+01:00,06031,Tylstrup,5.1
2020-01-27 00:00:00+00:00,06031,Tylstrup,5.1
2020-01-27 01:00:00+00:00,06031,Tylstrup,5.2
2020-01-27 02:00:00+00:00,06031,Tylstrup,4.7
2020-01-27 03:00:00+00:00,06031,Tylstrup,5.4
2020-01-27 04:00:00+00:00,06031,Tylstrup,5.5
2020-01-27 05:00:00+00:00,06031,Tylstrup,6.0
2020-01-27 06:00:00+00:00,06031,Tylstrup,6.3
2020-01-27 07:00:00+00:00,06031,Tylstrup,6.5
2020-01-27 08:00:00+00:00,06031,Tylstrup,6.5
2020-01-27 09:00:00+00:00,06031,Tylstrup,6.8
2020-01-27 10:00:00+00:00,06031,Tylstrup,6.6
2020-01-27 11:00:00+00:00,06031,Tylstrup,6.0
2020-01-27 12:00:00+00:00,06031,Tylstrup,5.8
2020-01-27 13:00:00+00:00,06031,Tylstrup,5.7
2020-01-27 14:00:00+00:00,06031,Tylstrup,4.3
2020-01-27 15:00:00+00:00,06031,Tylstrup,3.4
2020-01-27 16:00:00+00:00,06031,Tylstrup,3.3
2020-01-27 17:00:00+00:00,06031,Tylstrup,3.8
2020-01-27 18:00:00+00:00,06031,Tylstrup,4.3
2020-01-27 19:00:00+00:00,06031,Tylstrup,4.4
2020-01-27 20:00:00+00:00,06031,Tylstrup,4.3
2020-01-27 21:00:00+00:00,06031,Tylstrup,3.4
2020-01-27 22:00:00+00:00,06031,Tylstrup,3.1
2020-01-27 23:00:00+00:00,06031,Tylstrup,3.0
2020-01-28 00:00:00.001000+01:00,06031,Tylstrup,4.9
2020-01-28 00:00:00+00:00,06031,Tylstrup,2.4
2020-01-28 01:00:00+00:00,06031,Tylstrup,2.3
2020-01-28 02:00:00+00:00,06031,Tylstrup,2.3
2020-01-28 03:00:00+00:00,06031,Tylstrup,3.0
2020-01-28 04:00:00+00:00,06031,Tylstrup,4.1
2020-01-28 05:00:00+00:00,06031,Tylstrup,4.7
2020-01-28 06:00:00+00:00,06031,Tylstrup,5.7
2020-01-28 07:00:00+00:00,06031,Tylstrup,6.8
2020-01-28 08:00:00+00:00,06031,Tylstrup,6.3
2020-01-28 09:00:00+00:00,06031,Tylstrup,4.8
2020-01-28 10:00:00+00:00,06031,Tylstrup,5.8
2020-01-28 11:00:00+00:00,06031,Tylstrup,6.4
2020-01-28 12:00:00+00:00,06031,Tylstrup,5.6
2020-01-28 13:00:00+00:00,06031,Tylstrup,4.9
2020-01-28 14:00:00+00:00,06031,Tylstrup,4.9
2020-01-28 15:00:00+00:00,06031,Tylstrup,5.0
2020-01-28 16:00:00+00:00,06031,Tylstrup,5.2
2020-01-28 17:00:00+00:00,06031,Tylstrup,5.8
2020-01-28 18:00:00+00:00,06031,Tylstrup,5.6
2020-01-28 19:00:00+00:00,06031,Tylstrup,5.8
2020-01-28 20:00:00+00:00,06031,Tylstrup,5.0
2020-01-28 21:00:00+00:00,06031,Tylstrup,6.1
2020-01-28 22:00:00+00:00,06031,Tylstrup,6.0
2020-01-28 23:00:00+00:00,06031,Tylstrup,6.3
2020-01-29 00:00:00.001000+01:00,06031,Tylstrup,6.5
2020-01-29 00:00:00+00:00,06031,Tylstrup,6.2
2020-01-29 01:00:00+00:00,06031,Tylstrup,6.1
2020-01-29 02:00:00+00:00,06031,Tylstrup,6.7
2020-01-29 03:00:00+00:00,06031,Tylstrup,5.6
2020-01-29 04:00:00+00:00,06031,Tylstrup,5.7
2020-01-29 05:00:00+00:00,06031,Tylstrup,6.0
2020-01-29 06:00:00+00:00,06031,Tylstrup,6.3
2020-01-29 07:00:00+00:00,06031,Tylstrup,5.7
2020-01-29 08:00:00+00:00,06031,Tylstrup,5.8
2020-01-29 09:00:00+00:00,06031,Tylstrup,5.8
2020-01-29 10:00:00+00:00,06031,Tylstrup,6.2
2020-01-29 11:00:00+00:00,06031,Tylstrup,6.5
2020-01-29 12:00:00+00:00,06031,Tylstrup,7.1
2020-01-29 13:00:00+00:00,06031,Tylstrup,7.0
2020-01-29 14:00:00+00:00,06031,Tylstrup,5.9
2020-01-29 15:00:00+00:00,06031,Tylstrup,5.2
2020-01-29 16:00:00+00:00,06031,Tylstrup,5.2
2020-01-29 17:00:00+00:00,06031,Tylstrup,6.9
2020-01-29 18:00:00+00:00,06031,Tylstrup,10.7
2020-01-29 19:00:00+00:00,06031,Tylstrup,10.0
2020-01-29 20:00:00+00:00,06031,Tylstrup,7.3
2020-01-29 21:00:00+00:00,06031,Tylstrup,6.0
2020-01-29 22:00:00+00:00,06031,Tylstrup,5.2
2020-01-29 23:00:00+00:00,06031,Tylstrup,4.8
2020-01-30 00:00:00.001000+01:00,06031,Tylstrup,2.7
2020-01-30 00:00:00+00:00,06031,Tylstrup,4.8
2020-01-30 01:00:00+00:00,06031,Tylstrup,4.1
2020-01-30 02:00:00+00:00,06031,Tylstrup,3.5
2020-01-30 03:00:00+00:00,06031,Tylstrup,2.6
2020-01-30 04:00:00+00:00,06031,Tylstrup,1.9
2020-01-30 05:00:00+00:00,06031,Tylstrup,0.9
2020-01-30 06:00:00+00:00,06031,Tylstrup,0.4
2020-01-30 07:00:00+00:00,06031,Tylstrup,1.0
2020-01-30 08:00:00+00:00,06031,Tylstrup,0.9
2020-01-30 09:00:00+00:00,06031,Tylstrup,1.6
2020-01-30 10:00:00+00:00,06031,Tylstrup,1.4
2020-01-30 11:00:00+00:00,06031,Tylstrup,1.1
2020-01-30 12:00:00+00:00,06031,Tylstrup,0.9
2020-01-30 13:00:00+00:00,06031,Tylstrup,0.7
2020-01-30 14:00:00+00:00,06031,Tylstrup,1.6
2020-01-30 15:00:00+00:00,06031,Tylstrup,2.3
2020-01-30 16:00:00+00:00,06031,Tylstrup,3.2
2020-01-30 17:00:00+00:00,06031,Tylstrup,3.9
2020-01-30 18:00:00+00:00,06031,Tylstrup,4.2
2020-01-30 19:00:00+00:00,06031,Tylstrup,5.1
2020-01-30 20:00:00+00:00,06031,Tylstrup,4.2
2020-01-30 21:00:00+00:00,06031,Tylstrup,4.8
2020-01-30 22:00:00+00:00,06031,Tylstrup,5.0
2020-01-30 23:00:00+00:00,06031,Tylstrup,7.1
2020-01-31 00:00:00.001000+01:00,06031,Tylstrup,5.6
2020-01-31 00:00:00+00:00,06031,Tylstrup,8.3
2020-01-31 01:00:00+00:00,06031,Tylstrup,9.3
2020-01-31 02:00:00+00:00,06031,Tylstrup,8.2
2020-01-31 03:00:00+00:00,06031,Tylstrup,5.8
2020-01-31 04:00:00+00:00,06031,Tylstrup,4.4
2020-01-31 05:00:00+00:00,06031,Tylstrup,2.8
2020-01-31 06:00:00+00:00,06031,Tylstrup,2.6
2020-01-31 07:00:00+00:00,06031,Tylstrup,2.7
2020-01-31 08:00:00+00:00,06031,Tylstrup,6.0
2020-01-31 09:00:00+00:00,06031,Tylstrup,6.7
2020-01-31 10:00:00+00:00,06031,Tylstrup,6.7
2020-01-31 11:00:00+00:00,06031,Tylstrup,5.9
2020-01-31 12:00:00+00:00,06031,Tylstrup,6.5
2020-01-31 13:00:00+00:00,06031,Tylstrup,6.9
2020-01-31 14:00:00+00:00,06031,Tylstrup,6.4
2020-01-31 15:00:00+00:00,06031,Tylstrup,5.3
2020-01-31 16:00:00+00:00,06031,Tylstrup,3.3
2020-01-31 17:00:00+00:00,06031,Tylstrup,3.6
2020-01-31 18:00:00+00:00,06031,Tylstrup,3.9
2020-01-31 19:00:00+00:00,06031,Tylstrup,4.3
2020-01-31 20:00:00+00:00,06031,Tylstrup,4.8
2020-01-31 21:00:00+00:00,06031,Tylstrup,5.7
2020-01-31 22:00:00+00:00,06031,Tylstrup,6.4
2020-01-31 23:00:00+00:00,06031,Tylstrup,6.9
2020-02-01 00:00:00.001000+01:00,06031,Tylstrup,9.1
2020-02-01 00:00:00.001000+01:00,06031,Tylstrup,6.8
2020-02-01 00:00:00+00:00,06031,Tylstrup,7.2
2020-01-01 00:00:00+00:00,06032,Stenhøj,5.0
2020-01-01 01:00:00+00:00,06032,Stenhøj,5.2
2020-01-01 02:00:00+00:00,06032,Stenhøj,8.5
2020-01-01 03:00:00+00:00,06032,Stenhøj,9.1
2020-01-01 04:00:00+00:00,06032,Stenhøj,8.3
2020-01-01 05:00:00+00:00,06032,Stenhøj,8.1
2020-01-01 06:00:00+00:00,06032,Stenhøj,8.4
2020-01-01 07:00:00+00:00,06032,Stenhøj,9.9
2020-01-01 08:00:00+00:00,06032,Stenhøj,9.3
2020-01-01 09:00:00+00:00,06032,Stenhøj,8.8
2020-01-01 10:00:00+00:00,06032,Stenhøj,10.0
2020-01-01 11:00:00+00:00,06032,Stenhøj,8.9
2020-01-01 12:00:00+00:00,06032,Stenhøj,10.2
2020-01-01 13:00:00+00:00,06032,Stenhøj,10.4
2020-01-01 14:00:00+00:00,06032,Stenhøj,10.3
2020-01-01 15:00:00+00:00,06032,Stenhøj,9.4
2020-01-01 16:00:00+00:00,06032,Stenhøj,8.9
2020-01-01 17:00:00+00:00,06032,Stenhøj,7.5
2020-01-01 18:00:00+00:00,06032,Stenhøj,7.6
2020-01-01 19:00:00+00:00,06032,Stenhøj,7.5
2020-01-01 20:00:00+00:00,06032,Stenhøj,7.9
2020-01-01 21:00:00+00:00,06032,Stenhøj,7.9
2020-01-01 22:00:00+00:00,06032,Stenhøj,8.2
2020-01-01 23:00:00+00:00,06032,Stenhøj,8.0
2020-01-02 00:00:00.001000+01:00,06032,Stenhøj,9.5
2020-01-02 00:00:00+00:00,06032,Stenhøj,7.4
2020-01-02 01:00:00+00:00,06032,Stenhøj,7.5
2020-01-02 02:00:00+00:00,06032,Stenhøj,9.2
2020-01-02 03:00:00+00:00,06032,Stenhøj,8.5
2020-01-02 04:00:00+00:00,06032,Stenhøj,8.1
2020-01-02 05:00:00+00:00,06032,Stenhøj,8.8
2020-01-02 06:00:00+00:00,06032,Stenhøj,9.3
2020-01-02 07:00:00+00:00,06032,Stenhøj,9.2
2020-01-02 08:00:00+00:00,06032,Stenhøj,10.4
2020-01-02 09:00:00+00:00,06032,Stenhøj,10.1
2020-01-02 10:00:00+00:00,06032,Stenhøj,11.3
2020-01-02 11:00:00+00:00,06032,Stenhøj,11.0
2020-01-02 12:00:00+00:00,06032,Stenhøj,10.0
2020-01-02 13:00:00+00:00,06032,Stenhøj,9.9
2020-01-02 14:00:00+00:00,06032,Stenhøj,9.8
2020-01-02 15:00:00+00:00,06032,Stenhøj,10.0
2020-01-02 16:00:00+00:00,06032,Stenhøj,9.7
2020-01-02 17:00:00+00:00,06032,Stenhøj,9.2
2020-01-02 18:00:00+00:00,06032,Stenhøj,9.5
2020-01-02 19:00:00+00:00,06032,Stenhøj,9.4
2020-01-02 20:00:00+00:00,06032,Stenhøj,10.3
2020-01-02 21:00:00+00:00,06032,Stenhøj,10.9
2020-01-02 22:00:00+00:00,06032,Stenhøj,11.0
2020-01-02 23:00:00+00:00,06032,Stenhøj,10.6
2020-01-03 00:00:00.001000+01:00,06032,Stenhøj,9.6
2020-01-03 00:00:00+00:00,06032,Stenhøj,10.2
2020-01-03 01:00:00+00:00,06032,Stenhøj,10.5
2020-01-03 02:00:00+00:00,06032,Stenhøj,10.6
2020-01-03 03:00:00+00:00,06032,Stenhøj,10.6
2020-01-03 04:00:00+00:00,06032,Stenhøj,11.0
2020-01-03 05:00:00+00:00,06032,Stenhøj,10.3
2020-01-03 06:00:00+00:00,06032,Stenhøj,9.4
2020-01-03 07:00:00+00:00,06032,Stenhøj,8.6
2020-01-03 08:00:00+00:00,06032,Stenhøj,8.2
2020-01-03 09:00:00+00:00,06032,Stenhøj,8.7
2020-01-03 10:00:00+00:00,06032,Stenhøj,7.9
2020-01-03 11:00:00+00:00,06032,Stenhøj,7.5
2020-01-03 12:00:00+00:00,06032,Stenhøj,8.2
2020-01-03 13:00:00+00:00,06032,Stenhøj,7.7
2020-01-03 14:00:00+00:00,06032,Stenhøj,6.4
2020-01-03 15:00:00+00:00,06032,Stenhøj,7.7
2020-01-03 16:00:00+00:00,06032,Stenhøj,8.4
2020-01-03 17:00:00+00:00,06032,Stenhøj,9.2
2020-01-03 18:00:00+00:00,06032,Stenhøj,10.7
2020-01-03 19:00:00+00:00,06032,Stenhøj,11.2
2020-01-03 20:00:00+00:00,06032,Stenhøj,11.6
2020-01-03 21:00:00+00:00,06032,Stenhøj,12.4
2020-01-03 22:00:00+00:00,06032,Stenhøj,12.8
2020-01-03 23:00:00+00:00,06032,Stenhøj,13.3
2020-01-04 00:00:00.001000+01:00,06032,Stenhøj,7.3
2020-01-04 00:00:00+00:00,06032,Stenhøj,12.0
2020-01-04 01:00:00+00:00,06032,Stenhøj,9.8
2020-01-04 02:00:00+00:00,06032,Stenhøj,8.9
2020-01-04 03:00:00+00:00,06032,Stenhøj,9.5
2020-01-04 04:00:00+00:00,06032,Stenhøj,8.8
2020-01-04 05:00:00+00:00,06032,Stenhøj,10.1
2020-01-04 06:00:00+00:00,06032,Stenhøj,9.1
2020-01-04 07:00:00+00:00,06032,Stenhøj,10.1
2020-01-04 08:00:00+00:00,06032,Stenhøj,7.9
2020-01-04 09:00:00+00:00,06032,Stenhøj,9.0
2020-01-04 10:00:00+00:00,06032,Stenhøj,9.1
2020-01-04 11:00:00+00:00,06032,Stenhøj,10.5
2020-01-04 12:00:00+00:00,06032,Stenhøj,9.5
2020-01-04 13:00:00+00:00,06032,Stenhøj,8.2
2020-01-04 14:00:00+00:00,06032,Stenhøj,7.0
2020-01-04 15:00:00+00:00,06032,Stenhøj,4.0
2020-01-04 16:00:00+00:00,06032,Stenhøj,3.8
2020-01-04 17:00:00+00:00,06032,Stenhøj,3.5
2020-01-04 18:00:00+00:00,06032,Stenhøj,3.9
2020-01-04 19:00:00+00:00,06032,Stenhøj,2.8
2020-01-04 20:00:00+00:00,06032,Stenhøj,1.5
2020-01-04 21:00:00+00:00,06032,Stenhøj,1.7
2020-01-04 22:00:00+00:00,06032,Stenhøj,0.4
2020-01-04 23:00:00+00:00,06032,Stenhøj,1.0
2020-01-05 00:00:00.001000+01:00,06032,Stenhøj,4.7
2020-01-05 00:00:00+00:00,06032,Stenhøj,1.5
2020-01-05 01:00:00+00:00,06032,Stenhøj,2.0
2020-01-05 02:00:00+00:00,06032,Stenhøj,2.0
2020-01-05 03:00:00+00:00,06032,Stenhøj,1.9
2020-01-05 04:00:00+00:00,06032,Stenhøj,2.4
2020-01-05 05:00:00+00:00,06032,Stenhøj,2.6
2020-01-05 06:00:00+00:00,06032,Stenhøj,3.4
2020-01-05 07:00:00+00:00,06032,Stenhøj,3.0
2020-01-05 08:00:00+00:00,06032,Stenhøj,3.7
2020-01-05 09:00:00+00:00,06032,Stenhøj,3.8
2020-01-05 10:00:00+00:00,06032,Stenhøj,3.8
2020-01-05 11:00:00+00:00,06032,Stenhøj,4.3
2020-01-05 12:00:00+00:00,06032,Stenhøj,6.5
2020-01-05 13:00:00+00:00,06032,Stenhøj,7.2
2020-01-05 14:00:00+00:00,06032,Stenhøj,7.3
2020-01-05 15:00:00+00:00,06032,Stenhøj,7.1
2020-01-05 16:00:00+00:00,06032,Stenhøj,7.5
2020-01-05 17:00:00+00:00,06032,Stenhøj,7.0
2020-01-05 18:00:00+00:00,06032,Stenhøj,7.1
2020-01-05 19:00:00+00:00,06032,Stenhøj,7.4
2020-01-05 20:00:00+00:00,06032,Stenhøj,6.9
2020-01-05 21:00:00+00:00,06032,Stenhøj,6.6
2020-01-05 22:00:00+00:00,06032,Stenhøj,7.8
2020-01-05 23:00:00+00:00,06032,Stenhøj,7.4
2020-01-06 00:00:00.001000+01:00,06032,Stenhøj,5.9
2020-01-06 00:00:00+00:00,06032,Stenhøj,7.3
2020-01-06 01:00:00+00:00,06032,Stenhøj,6.4
2020-01-06 02:00:00+00:00,06032,Stenhøj,5.3
2020-01-06 03:00:00+00:00,06032,Stenhøj,4.5
2020-01-06 04:00:00+00:00,06032,Stenhøj,4.5
2020-01-06 05:00:00+00:00,06032,Stenhøj,4.2
2020-01-06 06:00:00+00:00,06032,Stenhøj,5.4
2020-01-06 07:00:00+00:00,06032,Stenhøj,6.0
2020-01-06 08:00:00+00:00,06032,Stenhøj,6.4
2020-01-06 09:00:00+00:00,06032,Stenhøj,6.8
2020-01-06 10:00:00+00:00,06032,Stenhøj,6.3
2020-01-06 11:00:00+00:00,06032,Stenhøj,5.8
2020-01-06 12:00:00+00:00,06032,Stenhøj,6.3
2020-01-06 13:00:00+00:00,06032,Stenhøj,6.6
2020-01-06 14:00:00+00:00,06032,Stenhøj,6.5
2020-01-06 15:00:00+00:00,06032,Stenhøj,6.9
2020-01-06 16:00:00+00:00,06032,Stenhøj,6.4
2020-01-06 17:00:00+00:00,06032,Stenhøj,6.6
2020-01-06 18:00:00+00:00,06032,Stenhøj,5.9
2020-01-06 19:00:00+00:00,06032,Stenhøj,4.4
2020-01-06 20:00:00+00:00,06032,Stenhøj,4.7
2020-01-06 21:00:00+00:00,06032,Stenhøj,4.9
2020-01-06 22:00:00+00:00,06032,Stenhøj,5.7
2020-01-06 23:00:00+00:00,06032,Stenhøj,5.8
2020-01-07 00:00:00.001000+01:00,06032,Stenhøj,6.0
2020-01-07 00:00:00+00:00,06032,Stenhøj,5.5
2020-01-07 01:00:00+00:00,06032,Stenhøj,4.6
2020-01-07 02:00:00+00:00,06032,Stenhøj,4.4
2020-01-07 03:00:00+00:00,06032,Stenhøj,4.3
2020-01-07 04:00:00+00:00,06032,Stenhøj,4.7
2020-01-07 05:00:00+00:00,06032,Stenhøj,4.4
2020-01-07 06:00:00+00:00,06032,Stenhøj,4.4
2020-01-07 07:00:00+00:00,06032,Stenhøj,4.0
2020-01-07 08:00:00+00:00,06032,Stenhøj,4.5
2020-01-07 09:00:00+00:00,06032,Stenhøj,4.5
2020-01-07 10:00:00+00:00,06032,Stenhøj,5.3
2020-01-07 11:00:00+00:00,06032,Stenhøj,5.3
2020-01-07 12:00:00+00:00,06032,Stenhøj,5.8
2020-01-07 13:00:00+00:00,06032,Stenhøj,6.4
2020-01-07 14:00:00+00:00,06032,Stenhøj,7.8
2020-01-07 15:00:00+00:00,06032,Stenhøj,7.0
2020-01-07 16:00:00+00:00,06032,Stenhøj,5.9
2020-01-07 17:00:00+00:00,06032,Stenhøj,6.1
2020-01-07 18:00:00+00:00,06032,Stenhøj,6.4
2020-01-07 19:00:00+00:00,06032,Stenhøj,7.8
2020-01-07 20:00:00+00:00,06032,Stenhøj,8.3
2020-01-07 21:00:00+00:00,06032,Stenhøj,9.5
2020-01-07 22:00:00+00:00,06032,Stenhøj,10.3
2020-01-07 23:00:00+00:00,06032,Stenhøj,12.8
2020-01-08 00:00:00.001000+01:00,06032,Stenhøj,10.3
2020-01-08 00:00:00+00:00,06032,Stenhøj,13.6
2020-01-08 01:00:00+00:00,06032,Stenhøj,14.2
2020-01-08 02:00:00+00:00,06032,Stenhøj,13.0
2020-01-08 03:00:00+00:00,06032,Stenhøj,13.1
2020-01-08 04:00:00+00:00,06032,Stenhøj,11.9
2020-01-08 05:00:00+00:00,06032,Stenhøj,10.6
2020-01-08 06:00:00+00:00,06032,Stenhøj,11.4
2020-01-08 07:00:00+00:00,06032,Stenhøj,12.2
2020-01-08 08:00:00+00:00,06032,Stenhøj,10.8
2020-01-08 09:00:00+00:00,06032,Stenhøj,9.4
2020-01-08 10:00:00+00:00,06032,Stenhøj,9.5
2020-01-08 11:00:00+00:00,06032,Stenhøj,9.6
2020-01-08 12:00:00+00:00,06032,Stenhøj,11.0
2020-01-08 13:00:00+00:00,06032,Stenhøj,9.6
2020-01-08 14:00:00+00:00,06032,Stenhøj,8.6
2020-01-08 15:00:00+00:00,06032,Stenhøj,9.4
2020-01-08 16:00:00+00:00,06032,Stenhøj,7.8
2020-01-08 17:00:00+00:00,06032,Stenhøj,8.5
2020-01-08 18:00:00+00:00,06032,Stenhøj,8.4
2020-01-08 19:00:00+00:00,06032,Stenhøj,10.2
2020-01-08 20:00:00+00:00,06032,Stenhøj,8.9
2020-01-08 21:00:00+00:00,06032,Stenhøj,7.4
2020-01-08 22:00:00+00:00,06032,Stenhøj,5.8
2020-01-08 23:00:00+00:00,06032,Stenhøj,4.6
2020-01-09 00:00:00.001000+01:00,06032,Stenhøj,4.3
2020-01-09 00:00:00+00:00,06032,Stenhøj,4.1
2020-01-09 01:00:00+00:00,06032,Stenhøj,3.5
2020-01-09 02:00:00+00:00,06032,Stenhøj,3.6
2020-01-09 03:00:00+00:00,06032,Stenhøj,3.5
2020-01-09 04:00:00+00:00,06032,Stenhøj,3.8
2020-01-09 05:00:00+00:00,06032,Stenhøj,3.5
2020-01-09 06:00:00+00:00,06032,Stenhøj,2.3
2020-01-09 07:00:00+00:00,06032,Stenhøj,3.0
2020-01-09 08:00:00+00:00,06032,Stenhøj,3.3
2020-01-09 09:00:00+00:00,06032,Stenhøj,2.6
2020-01-09 10:00:00+00:00,06032,Stenhøj,2.9
2020-01-09 11:00:00+00:00,06032,Stenhøj,3.6
2020-01-09 12:00:00+00:00,06032,Stenhøj,3.7
2020-01-09 13:00:00+00:00,06032,Stenhøj,4.5
2020-01-09 14:00:00+00:00,06032,Stenhøj,6.2
2020-01-09 15:00:00+00:00,06032,Stenhøj,8.0
2020-01-09 16:00:00+00:00,06032,Stenhøj,9.2
2020-01-09 17:00:00+00:00,06032,Stenhøj,8.0
2020-01-09 18:00:00+00:00,06032,Stenhøj,6.0
2020-01-09 19:00:00+00:00,06032,Stenhøj,3.1
2020-01-09 20:00:00+00:00,06032,Stenhøj,2.4
2020-01-09 21:00:00+00:00,06032,Stenhøj,2.7
2020-01-09 22:00:00+00:00,06032,Stenhøj,4.1
2020-01-09 23:00:00+00:00,06032,Stenhøj,5.9
2020-01-10 00:00:00.001000+01:00,06032,Stenhøj,5.2
2020-01-10 00:00:00+00:00,06032,Stenhøj,5.5
2020-01-10 01:00:00+00:00,06032,Stenhøj,5.5
2020-01-10 02:00:00+00:00,06032,Stenhøj,5.7
2020-01-10 03:00:00+00:00,06032,Stenhøj,5.1
2020-01-10 04:00:00+00:00,06032,Stenhøj,5.1
2020-01-10 05:00:00+00:00,06032,Stenhøj,6.2
2020-01-10 06:00:00+00:00,06032,Stenhøj,7.3
2020-01-10 07:00:00+00:00,06032,Stenhøj,6.6
2020-01-10 08:00:00+00:00,06032,Stenhøj,7.6
2020-01-10 09:00:00+00:00,06032,Stenhøj,7.8
2020-01-10 10:00:00+00:00,06032,Stenhøj,7.3
2020-01-10 11:00:00+00:00,06032,Stenhøj,7.1
2020-01-10 12:00:00+00:00,06032,Stenhøj,7.1
2020-01-10 13:00:00+00:00,06032,Stenhøj,6.8
2020-01-10 14:00:00+00:00,06032,Stenhøj,6.9
2020-01-10 15:00:00+00:00,06032,Stenhøj,6.8
2020-01-10 16:00:00+00:00,06032,Stenhøj,5.2
2020-01-10 17:00:00+00:00,06032,Stenhøj,3.6
2020-01-10 18:00:00+00:00,06032,Stenhøj,2.8
2020-01-10 19:00:00+00:00,06032,Stenhøj,1.1
2020-01-10 20:00:00+00:00,06032,Stenhøj,0.8
2020-01-10 21:00:00+00:00,06032,Stenhøj,0.4
2020-01-10 22:00:00+00:00,06032,Stenhøj,1.0
2020-01-10 23:00:00+00:00,06032,Stenhøj,1.4
2020-01-11 00:00:00.001000+01:00,06032,Stenhøj,8.5
2020-01-11 00:00:00+00:00,06032,Stenhøj,1.7
2020-01-11 01:00:00+00:00,06032,Stenhøj,2.8
2020-01-11 02:00:00+00:00,06032,Stenhøj,2.7
2020-01-11 03:00:00+00:00,06032,Stenhøj,3.7
2020-01-11 04:00:00+00:00,06032,Stenhøj,4.6
2020-01-11 05:00:00+00:00,06032,Stenhøj,5.0
2020-01-11 06:00:00+00:00,06032,Stenhøj,5.3
2020-01-11 07:00:00+00:00,06032,Stenhøj,6.4
2020-01-11 08:00:00+00:00,06032,Stenhøj,6.7
2020-01-11 09:00:00+00:00,06032,Stenhøj,7.4
2020-01-11 10:00:00+00:00,06032,Stenhøj,8.2
2020-01-11 11:00:00+00:00,06032,Stenhøj,9.0
2020-01-11 12:00:00+00:00,06032,Stenhøj,10.5
2020-01-11 13:00:00+00:00,06032,Stenhøj,12.5
2020-01-11 14:00:00+00:00,06032,Stenhøj,12.1
2020-01-11 15:00:00+00:00,06032,Stenhøj,13.2
2020-01-11 16:00:00+00:00,06032,Stenhøj,13.1
2020-01-11 17:00:00+00:00,06032,Stenhøj,13.4
2020-01-11 18:00:00+00:00,06032,Stenhøj,13.2
2020-01-11 19:00:00+00:00,06032,Stenhøj,13.5
2020-01-11 20:00:00+00:00,06032,Stenhøj,13.6
2020-01-11 21:00:00+00:00,06032,Stenhøj,12.5
2020-01-11 22:00:00+00:00,06032,Stenhøj,11.8
2020-01-11 23:00:00+00:00,06032,Stenhøj,11.0
2020-01-12 00:00:00.001000+01:00,06032,Stenhøj,5.4
2020-01-12 00:00:00+00:00,06032,Stenhøj,10.4
2020-01-12 01:00:00+00:00,06032,Stenhøj,8.1
2020-01-12 02:00:00+00:00,06032,Stenhøj,8.2
2020-01-12 03:00:00+00:00,06032,Stenhøj,7.8
2020-01-12 04:00:00+00:00,06032,Stenhøj,7.7
2020-01-12 05:00:00+00:00,06032,Stenhøj,8.2
2020-01-12 06:00:00+00:00,06032,Stenhøj,7.1
2020-01-12 07:00:00+00:00,06032,Stenhøj,7.2
2020-01-12 08:00:00+00:00,06032,Stenhøj,6.4
2020-01-12 09:00:00+00:00,06032,Stenhøj,5.9
2020-01-12 10:00:00+00:00,06032,Stenhøj,4.8
2020-01-12 11:00:00+00:00,06032,Stenhøj,4.7
2020-01-12 12:00:00+00:00,06032,Stenhøj,4.3
2020-01-12 13:00:00+00:00,06032,Stenhøj,3.3
2020-01-12 14:00:00+00:00,06032,Stenhøj,2.0
2020-01-12 15:00:00+00:00,06032,Stenhøj,2.6
2020-01-12 16:00:00+00:00,06032,Stenhøj,2.3
2020-01-12 17:00:00+00:00,06032,Stenhøj,2.3
2020-01-12 18:00:00+00:00,06032,Stenhøj,2.8
2020-01-12 19:00:00+00:00,06032,Stenhøj,2.7
2020-01-12 20:00:00+00:00,06032,Stenhøj,2.9
2020-01-12 21:00:00+00:00,06032,Stenhøj,3.3
2020-01-12 22:00:00+00:00,06032,Stenhøj,4.0
2020-01-12 23:00:00+00:00,06032,Stenhøj,4.4
2020-01-13 00:00:00.001000+01:00,06032,Stenhøj,4.9
2020-01-13 00:00:00+00:00,06032,Stenhøj,4.5
2020-01-13 01:00:00+00:00,06032,Stenhøj,4.3
2020-01-13 02:00:00+00:00,06032,Stenhøj,4.2
2020-01-13 03:00:00+00:00,06032,Stenhøj,4.1
2020-01-13 04:00:00+00:00,06032,Stenhøj,3.9
2020-01-13 05:00:00+00:00,06032,Stenhøj,3.6
2020-01-13 06:00:00+00:00,06032,Stenhøj,4.5
2020-01-13 07:00:00+00:00,06032,Stenhøj,4.2
2020-01-13 08:00:00+00:00,06032,Stenhøj,4.8
2020-01-13 09:00:00+00:00,06032,Stenhøj,3.8
2020-01-13 10:00:00+00:00,06032,Stenhøj,4.2
